SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%,CENSUS_YEAR,VALUE_NUM,suppressed,series
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,027,027,DAVIESS,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, DAVIESS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,027,027,DAVIESS,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, DAVIESS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"16,303",,2017,16303.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,037,037,DUBOIS,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, DUBOIS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"52,884",27.0,2017,52884.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,037,037,DUBOIS,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, DUBOIS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"12,404",,2017,12404.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,051,051,GIBSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GIBSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"98,651",27.0,2017,98651.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,051,051,GIBSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GIBSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"3,308",23.4,2017,3308.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,051,051,GIBSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GIBSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"44,592",,2017,44592.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,055,055,GREENE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GREENE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"46,242",27.0,2017,46242.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,055,055,GREENE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GREENE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,055,055,GREENE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, GREENE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"13,836",,2017,13836.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,083,083,KNOX,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, KNOX",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"134,151",27.0,2017,134151.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,083,083,KNOX,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, KNOX",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"7,865",23.4,2017,7865.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,083,083,KNOX,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, KNOX",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"32,733",,2017,32733.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,101,101,MARTIN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, MARTIN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"14,509",27.0,2017,14509.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,101,101,MARTIN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, MARTIN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,101,101,MARTIN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, MARTIN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"8,748",,2017,8748.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,125,125,PIKE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, PIKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"33,869",27.0,2017,33869.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,125,125,PIKE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, PIKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,125,125,PIKE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, PIKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"10,116",,2017,10116.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,129,129,POSEY,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, POSEY",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"81,549",27.0,2017,81549.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,129,129,POSEY,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, POSEY",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"6,247",23.4,2017,6247.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,129,129,POSEY,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, POSEY",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"16,493",,2017,16493.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,147,147,SPENCER,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SPENCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"64,994",27.0,2017,64994.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,147,147,SPENCER,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SPENCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,147,147,SPENCER,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SPENCER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"18,792",,2017,18792.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,153,153,SULLIVAN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SULLIVAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"69,216",27.0,2017,69216.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,153,153,SULLIVAN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SULLIVAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,690",23.4,2017,2690.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,153,153,SULLIVAN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, SULLIVAN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"17,470",,2017,17470.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,163,163,VANDERBURGH,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, VANDERBURGH",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"31,697",27.0,2017,31697.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,163,163,VANDERBURGH,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, VANDERBURGH",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,870,23.4,2017,870.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,163,163,VANDERBURGH,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, VANDERBURGH",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"9,469",,2017,9469.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,173,173,WARRICK,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, WARRICK",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"41,573",27.0,2017,41573.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,173,173,WARRICK,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, WARRICK",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,70,SOUTHWEST,173,173,WARRICK,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTHWEST, WARRICK",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"13,293",,2017,13293.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,013,013,BROWN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, BROWN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,272",27.0,2017,1272.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,013,013,BROWN,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, BROWN",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,193",,2017,1193.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,025,025,CRAWFORD,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, CRAWFORD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"3,820",27.0,2017,3820.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,025,025,CRAWFORD,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, CRAWFORD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,677,,2017,677.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,043,043,FLOYD,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, FLOYD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,360",27.0,2017,5360.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,043,043,FLOYD,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, FLOYD",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,093",,2017,2093.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,061,061,HARRISON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, HARRISON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"40,970",27.0,2017,40970.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,061,061,HARRISON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, HARRISON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,061,061,HARRISON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, HARRISON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"13,065",,2017,13065.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,071,071,JACKSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, JACKSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"75,003",27.0,2017,75003.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,071,071,JACKSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, JACKSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"2,409",23.4,2017,2409.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,071,071,JACKSON,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, JACKSON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"22,543",,2017,22543.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,093,093,LAWRENCE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, LAWRENCE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"34,110",27.0,2017,34110.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,093,093,LAWRENCE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, LAWRENCE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"17,054",,2017,17054.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,105,105,MONROE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, MONROE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,089",27.0,2017,5089.0,False,TOTAL
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,80,SOUTH CENTRAL,105,105,MONROE,,,00000000,,,9000,UNITED STATES,"INDIANA, SOUTH CENTRAL, MONROE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,926",,2017,1926.0,False,TOTAL
