fips5,areasymbol,mukey,muacres,cokey,comppct_r,majcompflag,slope_r,drainagecl,taxorder,hydgrp,hzdept_r,hzdepb_r,claytotal_r,sandtotal_r,silttotal_r,om_r,awc_r,ph1to1h2o_r,dbthirdbar_r,ksat_r,cec7_r
27007,MN007,2474942,2349,27551525,4,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551526,70,Yes,2,Moderately well drained,Alfisols,C,0,15,10,68.5,21.5,1.5,0.17,6.7,1.25,28.23,20
27007,MN007,2474942,2349,27551526,70,Yes,2,Moderately well drained,Alfisols,C,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551526,70,Yes,2,Moderately well drained,Alfisols,C,36,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551526,70,Yes,2,Moderately well drained,Alfisols,C,23,36,27,34.8,38.2,0.5,0.19,7.2,1.55,9.17,15
27007,MN007,2474942,2349,27551526,70,Yes,2,Moderately well drained,Alfisols,C,15,23,5,78.6,16.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474942,2349,27551527,13,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474942,2349,27551527,13,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551527,13,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474942,2349,27551527,13,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551527,13,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474942,2349,27551528,5,No ,2,Moderately well drained,Alfisols,A,23,64,5,94.4,0.6,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474942,2349,27551528,5,No ,2,Moderately well drained,Alfisols,A,64,81,26.5,55.8,17.7,0.5,0.17,7.2,1.55,7.76,20
27007,MN007,2474942,2349,27551528,5,No ,2,Moderately well drained,Alfisols,A,0,23,6,77.9,16.1,2,0.11,6.7,1.3,91.74,7.5
27007,MN007,2474942,2349,27551528,5,No ,2,Moderately well drained,Alfisols,A,81,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551529,3,No ,2,Moderately well drained,Alfisols,B,15,23,5,93.6,1.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474942,2349,27551529,3,No ,2,Moderately well drained,Alfisols,B,36,51,3,90.6,6.4,0.25,0.05,7.9,1.6,91.74,3
27007,MN007,2474942,2349,27551529,3,No ,2,Moderately well drained,Alfisols,B,23,36,18,66.8,15.2,0.5,0.06,7,1.55,91.74,15
27007,MN007,2474942,2349,27551529,3,No ,2,Moderately well drained,Alfisols,B,0,15,10,66.9,23.1,2,0.14,6.7,1.25,28.23,20
27007,MN007,2474942,2349,27551529,3,No ,2,Moderately well drained,Alfisols,B,51,152,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551530,5,No ,3,Moderately well drained,Alfisols,C,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551530,5,No ,3,Moderately well drained,Alfisols,C,23,36,27,34.8,38.2,0.5,0.19,7.2,1.55,9.17,15
27007,MN007,2474942,2349,27551530,5,No ,3,Moderately well drained,Alfisols,C,36,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474942,2349,27551530,5,No ,3,Moderately well drained,Alfisols,C,0,15,15,44.3,40.7,1.5,0.19,6.7,1.4,9.17,20
27007,MN007,2474942,2349,27551530,5,No ,3,Moderately well drained,Alfisols,C,15,23,5,78.6,16.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474930,18933,27551491,5,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474930,18933,27551491,5,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474930,18933,27551491,5,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551492,5,No ,1,Very poorly drained,Inceptisols,B/D,0,33,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474930,18933,27551492,5,No ,1,Very poorly drained,Inceptisols,B/D,33,46,25,38.5,36.5,5,0.19,6.5,1.35,7.76,20
27007,MN007,2474930,18933,27551492,5,No ,1,Very poorly drained,Inceptisols,B/D,46,89,25,38.5,36.5,0.25,0.17,7.4,1.45,9.17,15
27007,MN007,2474930,18933,27551492,5,No ,1,Very poorly drained,Inceptisols,B/D,89,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551493,9,No ,2,Moderately well drained,Alfisols,C,0,15,10,68.5,21.5,1.5,0.17,6.7,1.25,28.23,20
27007,MN007,2474930,18933,27551493,9,No ,2,Moderately well drained,Alfisols,C,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551493,9,No ,2,Moderately well drained,Alfisols,C,36,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551493,9,No ,2,Moderately well drained,Alfisols,C,23,36,27,34.8,38.2,0.5,0.19,7.2,1.55,9.17,15
27007,MN007,2474930,18933,27551493,9,No ,2,Moderately well drained,Alfisols,C,15,23,5,78.6,16.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474930,18933,27551494,75,Yes,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474930,18933,27551494,75,Yes,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551494,75,Yes,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474930,18933,27551494,75,Yes,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551494,75,Yes,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474930,18933,27551495,5,No ,1,Very poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474930,18933,27551495,5,No ,1,Very poorly drained,Entisols,B/D,0,15,6,77.9,16.1,10,0.14,6.7,1.5,91.74,25
27007,MN007,2474930,18933,27551495,5,No ,1,Very poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474930,18933,27551496,1,No ,2,Moderately well drained,Alfisols,B,15,23,5,93.6,1.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474930,18933,27551496,1,No ,2,Moderately well drained,Alfisols,B,36,51,3,90.6,6.4,0.25,0.05,7.9,1.6,91.74,3
27007,MN007,2474930,18933,27551496,1,No ,2,Moderately well drained,Alfisols,B,23,36,18,66.8,15.2,0.5,0.06,7,1.55,91.74,15
27007,MN007,2474930,18933,27551496,1,No ,2,Moderately well drained,Alfisols,B,0,15,10,66.9,23.1,2,0.14,6.7,1.25,28.23,20
27007,MN007,2474930,18933,27551496,1,No ,2,Moderately well drained,Alfisols,B,51,152,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474934,61970,27551769,85,Yes,0.5,Very poorly drained,Histosols,A/D,0,102,,,,65,0.4,,0.25,28,133.4
27007,MN007,2474934,61970,27551769,85,Yes,0.5,Very poorly drained,Histosols,A/D,102,200,25,35,40,0.25,0.18,7.5,1.45,9,7.8
27007,MN007,2474934,61970,27551770,5,No ,0.5,Very poorly drained,Histosols,A/D,0,25,,,,65,0.4,,0.25,28,130.4
27007,MN007,2474934,61970,27551770,5,No ,0.5,Very poorly drained,Histosols,A/D,25,200,,,,65,0.4,,0.25,28,130.4
27007,MN007,2474934,61970,27551771,10,No ,0.5,Very poorly drained,Histosols,A/D,0,102,,,,65,0.4,,0.25,28,133.4
27007,MN007,2474934,61970,27551771,10,No ,0.5,Very poorly drained,Histosols,A/D,102,200,25,35,40,0.25,0.18,7.5,1.45,9,7.8
27007,MN007,2474943,12162,27551531,7,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474943,12162,27551531,7,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474943,12162,27551531,7,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474943,12162,27551532,75,Yes,1,Very poorly drained,Inceptisols,B/D,0,23,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474943,12162,27551532,75,Yes,1,Very poorly drained,Inceptisols,B/D,23,36,10,80.8,9.2,5,0.13,6.7,1.35,77.63,10
27007,MN007,2474943,12162,27551532,75,Yes,1,Very poorly drained,Inceptisols,B/D,61,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474943,12162,27551532,75,Yes,1,Very poorly drained,Inceptisols,B/D,36,61,6,77.9,16.1,0.25,0.09,7,1.55,91.74,3
27007,MN007,2474943,12162,27551533,5,No ,1,Very poorly drained,Histosols,A/D,0,71,5,5,90,85,0.42,,0.2,21.88,150
27007,MN007,2474943,12162,27551533,5,No ,1,Very poorly drained,Histosols,A/D,79,112,2.5,96,1.5,0.25,0.08,,1.55,91.74,3
27007,MN007,2474943,12162,27551533,5,No ,1,Very poorly drained,Histosols,A/D,71,79,10,66.9,23.1,5,0.14,,1.35,28.23,10
27007,MN007,2474943,12162,27551533,5,No ,1,Very poorly drained,Histosols,A/D,112,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474943,12162,27551534,3,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474943,12162,27551534,3,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474943,12162,27551534,3,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474943,12162,27551534,3,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474943,12162,27551534,3,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474943,12162,27551535,10,No ,1,Very poorly drained,Inceptisols,B/D,0,33,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474943,12162,27551535,10,No ,1,Very poorly drained,Inceptisols,B/D,33,46,25,38.5,36.5,5,0.19,6.5,1.35,7.76,20
27007,MN007,2474943,12162,27551535,10,No ,1,Very poorly drained,Inceptisols,B/D,46,89,25,38.5,36.5,0.25,0.17,7.4,1.45,9.17,15
27007,MN007,2474943,12162,27551535,10,No ,1,Very poorly drained,Inceptisols,B/D,89,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551536,75,Yes,1,Poorly drained,Mollisols,B/D,0,36,20,42.1,37.9,5,0.21,7.5,1.3,7.76,25
27007,MN007,2474945,211,27551536,75,Yes,1,Poorly drained,Mollisols,B/D,51,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551536,75,Yes,1,Poorly drained,Mollisols,B/D,36,51,25,38.5,36.5,1,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551537,8,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474945,211,27551537,8,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474945,211,27551537,8,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551538,5,No ,1,Very poorly drained,Mollisols,B/D,0,36,22,41.1,36.9,10,0.22,7.5,1.25,7.76,30
27007,MN007,2474945,211,27551538,5,No ,1,Very poorly drained,Mollisols,B/D,51,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551538,5,No ,1,Very poorly drained,Mollisols,B/D,36,51,25,38.5,36.5,2,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551539,2,No ,1,Very poorly drained,Inceptisols,B/D,0,33,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474945,211,27551539,2,No ,1,Very poorly drained,Inceptisols,B/D,33,46,25,38.5,36.5,5,0.19,6.5,1.35,7.76,20
27007,MN007,2474945,211,27551539,2,No ,1,Very poorly drained,Inceptisols,B/D,46,89,25,38.5,36.5,0.25,0.17,7.4,1.45,9.17,15
27007,MN007,2474945,211,27551539,2,No ,1,Very poorly drained,Inceptisols,B/D,89,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551540,5,No ,2,Moderately well drained,Alfisols,C,0,15,10,68.5,21.5,1.5,0.17,6.7,1.25,28.23,20
27007,MN007,2474945,211,27551540,5,No ,2,Moderately well drained,Alfisols,C,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551540,5,No ,2,Moderately well drained,Alfisols,C,36,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551540,5,No ,2,Moderately well drained,Alfisols,C,23,36,27,34.8,38.2,0.5,0.19,7.2,1.55,9.17,15
27007,MN007,2474945,211,27551540,5,No ,2,Moderately well drained,Alfisols,C,15,23,5,78.6,16.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474945,211,27551541,5,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474945,211,27551541,5,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551541,5,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474945,211,27551541,5,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474945,211,27551541,5,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474938,404,27551507,5,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474938,404,27551507,5,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474938,404,27551507,5,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474938,404,27551508,2,No ,1,Very poorly drained,Histosols,A/D,0,25,5,5,90,90,0.42,,0.18,21.88,160
27007,MN007,2474938,404,27551508,2,No ,1,Very poorly drained,Histosols,A/D,25,203,5,5,90,90,0.42,,0.18,21.88,170
27007,MN007,2474938,404,27551509,3,No ,1,Very poorly drained,Histosols,B/D,0,28,5,5,90,85,0.42,,0.2,21.88,150
27007,MN007,2474938,404,27551509,3,No ,1,Very poorly drained,Histosols,B/D,28,58,5,5,90,90,0.42,,0.2,21.88,150
27007,MN007,2474938,404,27551509,3,No ,1,Very poorly drained,Histosols,B/D,58,152,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474938,404,27551510,7,No ,1,Very poorly drained,Inceptisols,B/D,0,23,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474938,404,27551510,7,No ,1,Very poorly drained,Inceptisols,B/D,36,61,6,92.7,1.3,0.25,0.09,7,1.55,91.74,3
27007,MN007,2474938,404,27551510,7,No ,1,Very poorly drained,Inceptisols,B/D,23,36,10,80.8,9.2,5,0.13,6.7,1.35,77.63,10
27007,MN007,2474938,404,27551510,7,No ,1,Very poorly drained,Inceptisols,B/D,61,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474938,404,27551511,80,Yes,1,Very poorly drained,Histosols,A/D,0,71,5,5,90,85,0.42,,0.2,21.88,150
27007,MN007,2474938,404,27551511,80,Yes,1,Very poorly drained,Histosols,A/D,79,112,2.5,96,1.5,0.25,0.08,,1.55,91.74,3
27007,MN007,2474938,404,27551511,80,Yes,1,Very poorly drained,Histosols,A/D,71,79,10,66.9,23.1,5,0.14,,1.35,28.23,10
27007,MN007,2474938,404,27551511,80,Yes,1,Very poorly drained,Histosols,A/D,112,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474938,404,27551512,3,No ,1,Very poorly drained,Inceptisols,B/D,0,33,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474938,404,27551512,3,No ,1,Very poorly drained,Inceptisols,B/D,33,46,25,38.5,36.5,5,0.19,6.5,1.35,7.76,20
27007,MN007,2474938,404,27551512,3,No ,1,Very poorly drained,Inceptisols,B/D,46,89,25,38.5,36.5,0.25,0.17,7.4,1.45,9.17,15
27007,MN007,2474938,404,27551512,3,No ,1,Very poorly drained,Inceptisols,B/D,89,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551480,2,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474925,9384,27551480,2,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474925,9384,27551480,2,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551481,2,No ,1,Poorly drained,Mollisols,B/D,0,36,20,42.1,37.9,5,0.21,7.5,1.3,7.76,25
27007,MN007,2474925,9384,27551481,2,No ,1,Poorly drained,Mollisols,B/D,51,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551481,2,No ,1,Poorly drained,Mollisols,B/D,36,51,25,38.5,36.5,1,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551482,80,Yes,1,Very poorly drained,Inceptisols,B/D,0,33,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474925,9384,27551482,80,Yes,1,Very poorly drained,Inceptisols,B/D,33,46,25,38.5,36.5,5,0.19,6.5,1.35,7.76,20
27007,MN007,2474925,9384,27551482,80,Yes,1,Very poorly drained,Inceptisols,B/D,46,89,25,38.5,36.5,0.25,0.17,7.4,1.45,9.17,15
27007,MN007,2474925,9384,27551482,80,Yes,1,Very poorly drained,Inceptisols,B/D,89,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551483,3,No ,1,Very poorly drained,Histosols,B/D,0,28,5,5,90,85,0.42,,0.2,21.88,150
27007,MN007,2474925,9384,27551483,3,No ,1,Very poorly drained,Histosols,B/D,28,58,5,5,90,90,0.42,,0.2,21.88,150
27007,MN007,2474925,9384,27551483,3,No ,1,Very poorly drained,Histosols,B/D,58,152,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551484,8,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474925,9384,27551484,8,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551484,8,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474925,9384,27551484,8,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551484,8,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474925,9384,27551485,5,No ,1,Very poorly drained,Inceptisols,B/D,0,23,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474925,9384,27551485,5,No ,1,Very poorly drained,Inceptisols,B/D,23,36,10,80.8,9.2,5,0.13,6.7,1.35,77.63,10
27007,MN007,2474925,9384,27551485,5,No ,1,Very poorly drained,Inceptisols,B/D,61,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474925,9384,27551485,5,No ,1,Very poorly drained,Inceptisols,B/D,36,61,6,77.9,16.1,0.25,0.09,7,1.55,91.74,3
27007,MN007,2474926,921,27551486,5,No ,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474926,921,27551486,5,No ,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474926,921,27551486,5,No ,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551487,70,Yes,2,Moderately well drained,Alfisols,B,15,23,5,93.6,1.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474926,921,27551487,70,Yes,2,Moderately well drained,Alfisols,B,36,51,3,90.6,6.4,0.25,0.05,7.9,1.6,91.74,3
27007,MN007,2474926,921,27551487,70,Yes,2,Moderately well drained,Alfisols,B,23,36,18,66.8,15.2,0.5,0.06,7,1.55,91.74,15
27007,MN007,2474926,921,27551487,70,Yes,2,Moderately well drained,Alfisols,B,0,15,10,66.9,23.1,2,0.14,6.7,1.25,28.23,20
27007,MN007,2474926,921,27551487,70,Yes,2,Moderately well drained,Alfisols,B,51,152,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551488,10,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474926,921,27551488,10,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551488,10,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474926,921,27551488,10,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551488,10,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474926,921,27551489,10,No ,2,Moderately well drained,Alfisols,C,0,15,10,68.5,21.5,1.5,0.17,6.7,1.25,28.23,20
27007,MN007,2474926,921,27551489,10,No ,2,Moderately well drained,Alfisols,C,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551489,10,No ,2,Moderately well drained,Alfisols,C,36,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474926,921,27551489,10,No ,2,Moderately well drained,Alfisols,C,23,36,27,34.8,38.2,0.5,0.19,7.2,1.55,9.17,15
27007,MN007,2474926,921,27551489,10,No ,2,Moderately well drained,Alfisols,C,15,23,5,78.6,16.4,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474926,921,27551490,5,No ,2,Moderately well drained,Alfisols,A,23,64,5,94.4,0.6,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474926,921,27551490,5,No ,2,Moderately well drained,Alfisols,A,64,81,26.5,55.8,17.7,0.5,0.17,7.2,1.55,7.76,20
27007,MN007,2474926,921,27551490,5,No ,2,Moderately well drained,Alfisols,A,0,23,6,77.9,16.1,2,0.11,6.7,1.3,91.74,7.5
27007,MN007,2474926,921,27551490,5,No ,2,Moderately well drained,Alfisols,A,81,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551497,75,Yes,1,Poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474932,11442,27551497,75,Yes,1,Poorly drained,Entisols,B/D,0,15,6,77.9,16.1,2.5,0.14,6.7,1.5,91.74,10
27007,MN007,2474932,11442,27551497,75,Yes,1,Poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551498,5,No ,2,Moderately well drained,Alfisols,A,23,64,5,94.4,0.6,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474932,11442,27551498,5,No ,2,Moderately well drained,Alfisols,A,64,81,26.5,55.8,17.7,0.5,0.17,7.2,1.55,7.76,20
27007,MN007,2474932,11442,27551498,5,No ,2,Moderately well drained,Alfisols,A,0,23,6,77.9,16.1,2,0.11,6.7,1.3,91.74,7.5
27007,MN007,2474932,11442,27551498,5,No ,2,Moderately well drained,Alfisols,A,81,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551499,10,No ,1,Poorly drained,Alfisols,B/D,0,10,12,71.3,16.7,2,0.17,6.7,1.45,28.23,12.5
27007,MN007,2474932,11442,27551499,10,No ,1,Poorly drained,Alfisols,B/D,183,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551499,10,No ,1,Poorly drained,Alfisols,B/D,25,46,27,34.8,38.2,0.5,0.19,7,1.55,9.17,15
27007,MN007,2474932,11442,27551499,10,No ,1,Poorly drained,Alfisols,B/D,46,183,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551499,10,No ,1,Poorly drained,Alfisols,B/D,10,25,5,64.3,30.7,0.5,0.09,6.7,1.45,91.74,5
27007,MN007,2474932,11442,27551500,5,No ,1,Very poorly drained,Entisols,B/D,15,66,5,94.4,0.6,0.75,0.09,7.2,1.6,91.74,5
27007,MN007,2474932,11442,27551500,5,No ,1,Very poorly drained,Entisols,B/D,0,15,6,77.9,16.1,10,0.14,6.7,1.5,91.74,25
27007,MN007,2474932,11442,27551500,5,No ,1,Very poorly drained,Entisols,B/D,66,203,25,38.5,36.5,0.25,0.17,7.9,1.45,9.17,15
27007,MN007,2474932,11442,27551501,5,No ,1,Very poorly drained,Inceptisols,B/D,0,23,5,5,90,85,0.4,6.5,0.2,21.88,150
27007,MN007,2474932,11442,27551501,5,No ,1,Very poorly drained,Inceptisols,B/D,36,61,6,92.7,1.3,0.25,0.09,7,1.55,91.74,3
27007,MN007,2474932,11442,27551501,5,No ,1,Very poorly drained,Inceptisols,B/D,23,36,10,80.8,9.2,5,0.13,6.7,1.35,77.63,10
