county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
001,1960,2.2800000000000002,1.8599999999999999,28.9,39.2,45.2,32.6,80.9,79.3,77.60000000000001,-0.34,-0.94,-1.33,-0.8700000000000001,1.31,-1.91,-1.47,-1.4633333333333332
001,1961,1.13,1.99,25.0,36.2,44.7,34.3,78.7,82.5,80.26666666666667,-4.93,-4.85,-5.7,-5.16,-3.93,-1.27,-4.06,-3.186666666666666
001,1962,2.69,1.77,25.3,42.3,41.3,35.8,75.3,76.7,75.13333333333333,-1.83,-1.25,-1.09,-1.39,-1.56,1.17,0.09,-0.010000000000000037
001,1963,1.03,0.5900000000000001,29.4,38.8,46.2,42.4,80.8,76.5,78.13333333333333,0.6,0.96,1.06,0.8733333333333334,0.73,1.27,0.58,0.5633333333333334
001,1964,1.2899999999999998,2.17,29.5,43.7,43.8,33.4,82.3,72.0,75.96666666666665,0.62,0.04,1.25,0.6366666666666667,0.67,-1.56,3.67,0.7233333333333333
001,1965,2.9,2.75,30.3,42.1,39.8,35.4,76.4,74.7,74.46666666666665,3.56,2.94,2.53,3.01,2.82,-0.78,-0.31,0.6733333333333333
001,1966,3.5999999999999996,4.43,27.8,36.0,42.8,31.6,82.2,73.5,77.06666666666666,3.67,3.71,4.41,3.9299999999999997,4.31,1.24,3.26,1.3033333333333332
001,1967,2.8499999999999996,1.92,28.6,33.8,42.5,31.3,77.5,75.2,75.0,-0.02,-0.67,-1.04,-0.5766666666666667,-0.8,-1.97,-1.31,-0.3966666666666667
001,1968,1.9400000000000002,1.4400000000000002,30.8,38.9,45.4,36.8,76.8,75.7,75.16666666666667,2.16,2.01,1.11,1.76,1.2,0.21,-2.07,0.4666666666666666
001,1969,5.6000000000000005,2.7800000000000002,30.9,40.4,45.0,31.0,77.8,81.9,75.8,-1.47,-0.71,-2.0,-1.3933333333333333,-1.4,1.82,-4.09,-0.9699999999999999
001,1970,2.6500000000000004,3.12,27.8,39.1,44.7,35.0,82.8,79.4,79.73333333333333,-0.71,-1.55,-2.74,-1.6666666666666667,-0.09,-2.73,-4.05,-2.8866666666666667
001,1971,4.3,4.68,28.3,36.3,45.3,38.6,74.8,76.1,76.16666666666666,2.05,2.25,1.66,1.9866666666666666,2.29,1.21,-1.06,0.046666666666666634
001,1972,2.86,3.51,26.0,44.1,41.7,30.4,75.8,75.7,75.8,1.89,4.18,5.01,3.693333333333333,2.62,7.44,3.8,3.2900000000000005
