model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio,d_hurs_pct
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18169,2,2.476243123145764,2.0365522935863964,1.2311021109262388,-1.5989086442779126
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18175,2,2.0028622334137935,1.6175482216999058,1.276068768786744,-0.9658723298259986
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18181,2,2.339299855666468,1.9225733953399526,1.2140221290279607,-1.6161430804750552
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18055,2,2.0000200856183596,1.629283952949777,1.2474617708567877,-1.0705634658341552
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18057,2,2.316258638423733,1.9220824926266573,1.223935764563883,-1.316907364388726
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18065,2,2.34628592785549,1.9437382959000615,1.2351822014349048,-1.1418724568729601
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18067,2,2.385177531453678,1.9714033336086345,1.223874130757507,-1.5181716197892428
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18071,2,2.0821265791630594,1.694705514930888,1.262941723626793,-1.063168699681782
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18077,2,2.0807003483674293,1.6931934405981792,1.2817043113553306,-0.9487010597917305
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18087,2,2.6599102449616225,2.1679365139717675,1.243247720412881,-1.8517301121266883
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18091,2,2.4892799298638693,2.024912508498744,1.2315098611032878,-1.9283451152044506
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18097,2,2.255080597853464,1.863496842182883,1.2329557211277182,-1.2737229870876376
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18101,2,1.9614574129203106,1.5890054833824934,1.2610081792830652,-0.9922158270272234
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18103,2,2.434651763804027,2.0059487138225336,1.2277269111999476,-1.5875929513966298
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18109,2,2.1621385164058324,1.7769362242447073,1.2383359891947885,-1.2172093091198235
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18007,2,2.2394386853823107,1.8410706715524725,1.1995312393409014,-1.5347061975058836
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18013,2,2.1274810556850525,1.739354479136523,1.2528334285456793,-1.139424701034912
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18015,2,2.35248620508753,1.9384065394449408,1.2171504172177174,-1.5828111164813237
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18019,2,1.9974702537433586,1.613365596867368,1.2875583817529461,-0.9114923224015001
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18025,2,1.9059704080687538,1.5268835343650835,1.2810631777605623,-0.8815773546580772
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18031,2,2.18407136088598,1.7913643131529398,1.2600001261186577,-1.061373581877362
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18035,2,2.407677595207929,1.9943987680737223,1.2297458074454066,-1.237469201869601
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18045,2,2.1791233999600195,1.8037584986366255,1.195006704933418,-1.3912555591032287
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18003,2,2.593366071204855,2.127973078149182,1.2398042100707207,-1.488364599252293
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18001,2,2.530161224701942,2.0847618624690654,1.2377328098517943,-1.2936632370958705
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18049,2,2.4722922223862724,2.029567145201497,1.2301480029591603,-1.7344938935011953
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18053,2,2.428351355363077,2.005986452633124,1.2290250265843103,-1.4061295916873036
