model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17019,10,3.1265864790424303,3.2570489234008733,0.867759051741735
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17029,10,3.0913296495490954,3.2420288562965425,0.8501338489390017
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17035,10,3.0850738204800905,3.2502691112861157,0.8464308326158603
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17049,10,3.10100550337296,3.2582697672426093,0.8459413604324865
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17055,10,3.05885096617925,3.205826529589558,0.8838090244157464
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17065,10,3.0259437600384445,3.2118714247367848,0.869574977672573
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17073,10,3.2265480560139395,3.3986700811117316,0.9038410706292068
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17077,10,3.031662250077602,3.2268367309115433,0.9050753657526822
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17079,10,3.0567583424733016,3.2470970234294896,0.840169549149797
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17089,10,3.2213690143947815,3.3624374271402644,0.910358485641372
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17103,10,3.237938841739094,3.415448198594163,0.9095119250343938
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17107,10,3.168027719094823,3.317349521028632,0.8724422811632814
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17121,10,3.111212238827875,3.2565609803423854,0.8479553755130772
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17129,10,3.1791427778050547,3.3268101977568563,0.8734414751472851
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17139,10,3.126107665764323,3.2700156633952133,0.8576146046768498
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17145,10,3.065265628424868,3.24419162240946,0.8836184299748284
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17155,10,3.2073367344615917,3.371802286722925,0.8958182721458333
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17169,10,3.225250754422632,3.3735715077774557,0.8886491378180036
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17175,10,3.2085631633569847,3.3681520276945207,0.8970326856389076
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17179,10,3.185249669348252,3.3367282701433965,0.882175551162094
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17189,10,3.0891231213352626,3.2727687334026427,0.8708104317781878
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17203,10,3.1835716244858645,3.3411492746827207,0.8840450372036716
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17003,10,2.993345184123882,3.190753237612455,0.9178699604781353
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17007,10,3.2860812495138703,3.449361947784041,0.9341699052758118
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17011,10,3.2166596277733106,3.385843535984179,0.9005910850787342
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17015,10,3.254122642247353,3.464648988458805,0.9163861504963192
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17023,10,3.0432656775868168,3.223488817142993,0.8403043854833461
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17033,10,3.0097504729484967,3.2346644216485743,0.8331039964082971
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17037,10,3.2438882058914373,3.4027296168841303,0.9130234054056203
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17041,10,3.1115875937511532,3.245440196239201,0.8557799247989333
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17043,10,3.203617448926309,3.332281380797099,0.9077835822522248
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17047,10,2.9952139766058963,3.232184499318464,0.8445173523456134
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17051,10,3.127635783677704,3.2743741682301106,0.8516477862371636
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17053,10,3.14153686861863,3.268630659026371,0.8850680353470427
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17057,10,3.2138861114452766,3.3648335166725474,0.8909635462552199
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17063,10,3.1790171544070063,3.3167408487200873,0.8972936978340996
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17131,10,3.2680897009493037,3.4371960081641646,0.909204240555995
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17081,10,3.0827030269244915,3.2311382028246385,0.8675156763897467
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17091,10,3.144803452363874,3.2558848696409086,0.8982749586676152
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17093,10,3.2060333803574963,3.348362652432911,0.9047130399907342
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17099,10,3.2121084493170997,3.3775332551627457,0.8970926281284941
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17101,10,2.981876387143302,3.243728697351969,0.8270108802269178
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17105,10,3.165351743982626,3.3111665201383857,0.8878750586754366
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17109,10,3.242945578419551,3.3989480976982804,0.8983280450729443
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17111,10,3.253559958116739,3.3965221608779075,0.9302779575151237
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17117,10,3.14256554573808,3.3254826067632735,0.869015593335818
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17125,10,3.1880173838338806,3.335611664430587,0.8782424146094561
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17127,10,2.973637081565869,3.176657477220374,0.893358301290213
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17133,10,3.102884315709389,3.331525907586979,0.8907264128965038
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17137,10,3.1983932531440473,3.348535790814026,0.8766909477583168
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17141,10,3.255553341338441,3.4430012548660898,0.917506908164899
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17143,10,3.198141908662251,3.348561638676813,0.890454542800011
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17147,10,3.1358835927794075,3.275814195309067,0.8652423206961022
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17153,10,2.998659136316917,3.1862229065511656,0.9085623966768861
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17159,10,3.0182566943039433,3.247674558790095,0.8342194594667821
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17165,10,3.012322426434764,3.2015993481676333,0.8776057986392862
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17167,10,3.1633067828234402,3.3120578777769083,0.8668555076485439
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17177,10,3.2876297451180108,3.494447922744598,0.9313772668278397
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17183,10,3.0995399360412534,3.2125818614334776,0.8655130756759074
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17191,10,3.048613644236241,3.2387807398768587,0.8464301210740687
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17195,10,3.234588827535049,3.429577515069127,0.9099904047383917
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17197,10,3.166464398665937,3.280567168541779,0.9019351583456413
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17001,10,3.26629980656071,3.4062307146259627,0.9007430509555828
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17017,10,3.203389088232541,3.3500061446938503,0.8795978847469645
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17025,10,3.0787009310743656,3.2528498690081165,0.839193701720375
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17039,10,3.15604304173155,3.3076980864049688,0.8711690475847133
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17045,10,3.071699568815802,3.2122189033854625,0.8457356741773957
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17061,10,3.1902812219973953,3.359982986320915,0.8779050054478371
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17069,10,2.9614561397404486,3.186841527708509,0.8780198652224872
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17071,10,3.2668182138165776,3.433711485526146,0.9074990843168227
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17075,10,3.119575173746341,3.223614327068674,0.891423438544359
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17087,10,3.017536942737877,3.1809313922665297,0.9048550600192858
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17095,10,3.2192065274571746,3.373065850065359,0.8984950459869331
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17113,10,3.1666081744954226,3.322992223595975,0.8770599489273881
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17123,10,3.1994002885575696,3.3601227406070393,0.8922816201646678
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17135,10,3.1342852267671333,3.3037061317882035,0.8618328563083721
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17151,10,2.9690950016664033,3.1777505985505172,0.8863196537387444
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17163,10,3.106820767247143,3.3340589147609876,0.8808163724442803
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17187,10,3.232549235754732,3.3887356403016042,0.8982537792909754
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17199,10,3.0374737072310722,3.1921129436483398,0.8994433842899109
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17059,10,2.978653080476249,3.2016297351965477,0.8702931252737038
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17067,10,3.28091448086235,3.438256261045808,0.9048210012998734
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17083,10,3.1768999625145398,3.3632380949457,0.8771418828149266
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17085,10,3.299677972026359,3.51497585645825,0.9256036352470938
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17097,10,3.211799104891668,3.3299941124861334,0.9228145872498201
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17115,10,3.149222060311047,3.2952772253990474,0.8652787090530879
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17119,10,3.1196189402852497,3.3344796946724955,0.8721242774704258
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17013,10,3.2045862347616776,3.3813850147697053,0.8803347533421251
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17021,10,3.1497653954932616,3.298940311070737,0.8637640144646649
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17027,10,3.1060795654378808,3.2918179438449897,0.862096188150907
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17031,10,3.1845138505085515,3.2968300153463588,0.905281287979836
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17149,10,3.243968176598287,3.3895361727850855,0.890680907089501
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17157,10,3.0463658658356394,3.2762698589890533,0.9013223756576573
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17161,10,3.2607023052639192,3.439070137452177,0.910494368142836
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17171,10,3.204506836080327,3.3569738905719078,0.8792107758764588
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17173,10,3.129333313215227,3.272599601642355,0.8541952807327501
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17181,10,3.012986096534064,3.207412478105198,0.9144313387330333
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17185,10,2.9837300377064366,3.235990709595285,0.8395451735694792
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17193,10,2.982943688666353,3.220059424344015,0.8534137712585212
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17201,10,3.2931428257193147,3.474336182506079,0.9353090582658695
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17005,11,3.0142019493231373,3.1873760096810315,0.8748367627907078
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17009,11,3.215103726427685,3.4025652653480734,0.8425018536197659
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17019,11,3.16919293467555,3.388818270345041,0.8727730441653233
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17029,11,3.0652175202568515,3.2690412034462497,0.8769165755008131
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17035,11,3.032779352490536,3.224857359322641,0.8766366676931667
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17049,11,3.0331083355297324,3.2097191516527346,0.8771457214948702
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17055,11,2.9646910006406415,3.1115952651425687,0.8719439850928362
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17065,11,2.9237042909235242,3.0947604964839,0.8713187590931406
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17073,11,3.3304554008536797,3.5376852700939025,0.873163524131805
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17077,11,2.9214432428033774,3.0927449172046977,0.8697839279740854
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17079,11,2.979075769108249,3.1699292284589546,0.8768201636050734
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17089,11,3.3853979936363885,3.5919648209381876,0.8999174868777493
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17103,11,3.3546197129976463,3.561006210881942,0.8955153160321556
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17107,11,3.206027419889267,3.409741511512891,0.861753434057334
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17121,11,3.0026656686787305,3.1554821743127377,0.8793378450364671
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17129,11,3.2094724760860913,3.4043835531600735,0.8598147678691981
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17139,11,3.1138765021229347,3.308296258804205,0.8736407271528437
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17145,11,2.953263952793179,3.1176158900788664,0.8727515733225741
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17155,11,3.3243007096664314,3.5521033913646534,0.8637031403180135
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17169,11,3.2382370013947934,3.4325238229816932,0.844873776278699
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17175,11,3.3210490953915723,3.544302313555022,0.8570265061298169
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17179,11,3.2607773432536646,3.4780211104212526,0.8536482564885448
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17189,11,2.9677152040674173,3.135394218908914,0.874866362828538
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17203,11,3.2829477440287747,3.5153651387776677,0.851978311178928
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17003,11,2.8789065135048872,3.065791073258822,0.8640008693996313
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17007,11,3.4266355416749548,3.6211016337757087,0.9506697619709614
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17011,11,3.3291881561576133,3.546377959540621,0.8719049865150533
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17015,11,3.3446620269561436,3.515215279177255,0.9289845902671306
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17023,11,2.993564638954126,3.204697875628767,0.878650032506171
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17033,11,2.9275027492761296,3.1336623355595066,0.8766328499717827
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17037,11,3.385631275860476,3.597292934535517,0.8998024528740592
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17041,11,3.1103805265867663,3.3185314600067954,0.876226949757742
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17043,11,3.3817402510809416,3.586003189226915,0.8986163155458285
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17047,11,2.884843516473211,3.082655890343858,0.8726356291336059
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17051,11,3.057956887111061,3.2263529438371847,0.8764296324325415
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17053,11,3.24293920761329,3.4772251451988723,0.8688677569840293
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17057,11,3.2825954968311066,3.493668390419657,0.8476440422297046
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17063,11,3.31749614552092,3.547308241123119,0.874832775722664
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17131,11,3.3611606521045587,3.569730006055181,0.8607653489577402
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17081,11,2.980897775117967,3.131802884743138,0.8752685775911591
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17091,11,3.287750009321371,3.5191979937368387,0.8780227202047327
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17093,11,3.356482243158041,3.573781841388609,0.8884744331388671
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17099,11,3.3357544139135484,3.5665342898596464,0.8707707674459849
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17101,11,2.872966156042594,3.0750442763999217,0.875021782947573
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17105,11,3.2847318229227085,3.526385341632647,0.8590285238008658
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17109,11,3.291070208162921,3.4980227539069233,0.8430990696965162
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17111,11,3.4204693847742647,3.6055803168644047,0.9438971302591451
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17117,11,3.0720660735288448,3.2546128288236105,0.8687841043778022
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17125,11,3.233697066463151,3.4330884037971146,0.8559058779099613
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17127,11,2.8601604912236667,3.048792838892666,0.8627566894776143
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17133,11,2.949357485139217,3.1283876305861895,0.8679503967472167
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17137,11,3.1777535063856135,3.3589395052483155,0.8537664575967081
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17141,11,3.370169597252527,3.5622679431634197,0.9161336729492446
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17143,11,3.300651659830521,3.5264586323377216,0.8473923161992929
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17147,11,3.162609640156802,3.372842811815133,0.8705806018173009
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17153,11,2.8895609561818674,3.066156653709868,0.8650639032705305
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17159,11,2.9097916493950606,3.1002596607643227,0.8756974504501106
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17165,11,2.911070674366158,3.0837038466241324,0.8695527394905486
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17167,11,3.1646456261979097,3.3520438166140707,0.8658787660281857
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17177,11,3.392491965234683,3.555244069224557,0.9751496861152632
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17183,11,3.137466586388541,3.358726263662618,0.8825864786034384
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17191,11,2.9424167451597896,3.1160551930730094,0.8756827526247803
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17195,11,3.330579122156621,3.5191519140629453,0.9019963230297137
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17197,11,3.3340317336991347,3.5504664586698027,0.8879080666738839
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17001,11,3.2301702437621884,3.4180590501043184,0.8235737340427985
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17017,11,3.2148904328262233,3.4042610680932626,0.8521244288183579
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17025,11,2.9813991859369935,3.152330999722551,0.8782324713799757
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17039,11,3.2029917871371936,3.4168522563832084,0.8637937484774534
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17045,11,3.0496312500762883,3.2639182024799425,0.881197064111119
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17061,11,3.1166090343780866,3.290184278832214,0.8573951326688192
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17069,11,2.851567636255311,3.049772513339917,0.8652449829188682
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17071,11,3.3386371651707236,3.553159995350711,0.8433912359378272
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17075,11,3.2291400639837775,3.459413877222403,0.8814714711172917
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17087,11,2.9222956101885416,3.077924957149264,0.866850437942688
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17095,11,3.3274780178699075,3.552581585656924,0.8460995370769036
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17113,11,3.2443965085115565,3.471717712890495,0.8585789020331445
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17123,11,3.3160899295103263,3.549154424090432,0.8551009645665134
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17135,11,3.0622038213085716,3.2396913433821055,0.872365303502199
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17151,11,2.8586850228323897,3.048778551374312,0.8631173087304403
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17163,11,2.9565579578229517,3.139152746650325,0.8711665997985214
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17187,11,3.311371905831834,3.527408250903761,0.8449470552476208
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17199,11,2.9456870637899897,3.093827359690067,0.8691976730936539
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17059,11,2.8700227247684325,3.0645333620631163,0.8681986618660932
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17067,11,3.3018774122282935,3.5042574868596716,0.8329592965141374
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17083,11,3.066172879010878,3.2350708893150113,0.8622961065289786
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17085,11,3.3925511553222805,3.5355495478327725,0.9752368314634527
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17097,11,3.4117109357928825,3.5885178257867665,0.9311823914729908
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17115,11,3.1604674210347525,3.356385400453803,0.8687747548473701
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17119,11,2.993024512426132,3.1774126151410087,0.871714465878681
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17013,11,3.0849313963769873,3.2436742485325,0.8577387483336331
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17021,11,3.139896135063964,3.327831316998129,0.8691970702613933
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17027,11,2.9785942494330016,3.1475585800964154,0.8762110441280229
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17031,11,3.387580376345113,3.5850672617291366,0.8994884090975699
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17149,11,3.1848567994557584,3.360372988016877,0.8369965674412322
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17157,11,2.914438289669249,3.104403503307708,0.8709018714065722
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17161,11,3.359787106035924,3.5527579679896917,0.8889094391938079
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17171,11,3.169521599336292,3.3488719655171053,0.8515139007134964
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17173,11,3.0916691324375165,3.2711950499916043,0.8748341793564204
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17181,11,2.9050356316502075,3.0792828756902964,0.8673966605393428
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17185,11,2.872417384795824,3.076807241706831,0.8727193386210426
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17193,11,2.8716567162206275,3.072280715624686,0.8705798213995524
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17201,11,3.4177014091007436,3.6010289307066614,0.9647726654757299
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17005,12,2.801554441306905,2.710674039044079,0.9996579663783305
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17009,12,2.986648386447598,2.877459510737367,1.0407479412462872
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17019,12,2.9351471578773953,2.7787162460106742,1.0018553928002405
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17029,12,2.836341202498943,2.746594676910945,0.9938992674646374
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17035,12,2.7992405673660983,2.7380301820567183,0.9968794013963825
MRI-ESM2-0,r1i1p1f1,ssp585,mid_century,2040,2069,17049,12,2.8019921709329196,2.7492921012384386,0.9956780733277502
