fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
17087,2008,147,195,210,218,226.0,265,210.0,245.0,257.0,321,1,64.0,48,48,,119,644.5400310895379,7.384968910461975,3,1.0809660664775909,1.9196488034225059,99.35000000000001,202.01180209604212,29.198125,102.66180209604211,1643.2338675315189,13.226132468481124,353.7099999999999,42,0.21412619264236082,72.46855353429484
17087,2009,121,180,197,211,215.0,261,197.0,234.0,248.0,331,1,83.0,51,51,,141,664.3311961755358,2.0588038244641447,0,0.8453942912675124,1.3612864175876522,155.67000000000002,210.98303102445627,28.457450980392156,55.31303102445625,1719.8805203393463,8.104694982096,555.95,17,0.3296475286088204,11.456350203435447
17087,2010,125,176,191,208,204.0,260,191.0,221.0,230.0,310,1,80.0,53,53,,136,818.4263546915179,49.25864530848225,20,1.5536925834450803,2.6657368811466005,162.78999999999996,273.28745957087085,32.63830188679246,110.49745957087089,1982.4099006460642,67.85033922024344,385.15999999999997,51,0.10648182199888001,180.11004235846653
17087,2011,131,183,197,211,211.0,261,197.0,229.0,239.0,315,1,76.0,51,51,,131,706.1081371849117,21.630293005863834,6,1.1913385301697912,2.736800978527919,106.75999999999999,234.314984084685,29.92549019607843,127.554984084685,1812.922765336304,37.33277101849448,410.81000000000006,51,0.07531734714690973,156.2903302220825
17087,2012,122,175,188,207,201.0,259,188.0,217.0,228.0,318,1,90.0,53,53,,138,791.7783072694477,50.7316927305522,21,1.7615491990653667,3.4694819925343254,198.65999999999997,277.6268668632539,32.56924528301887,78.96686686325393,1992.1238449599039,137.73143871150006,294.90999999999997,43,0.08150071924867018,297.9495142448875
17087,2013,139,191,206,216,223.0,264,206.0,243.0,253.0,298,1,45.0,49,49,,126,689.8668782898687,20.949959483752366,8,1.2032963984053393,2.061133071099643,93.12,216.1877286714169,30.38795918367347,123.06772867141689,1689.1227629409457,24.747664167916735,382.84000000000003,36,0.08065100650131951,101.99399719849856
17087,2014,129,183,202,214,219.0,263,202.0,237.0,247.0,306,1,59.0,50,50,,135,692.0186006118334,19.649107593695064,7,1.1978185812689432,1.9597566010791612,135.10999999999999,217.3159560148421,30.093199999999996,82.20595601484212,1720.4256212943196,21.73523707252282,428.1600000000001,50,0.19443306549991188,120.92119000605082
17087,2015,128,182,197,211,212.0,261,197.0,231.0,245.0,325,1,80.0,51,51,,134,669.3424219917921,5.411960070114628,0,0.8780871998032436,1.5622105146776568,96.94,220.8202707214545,28.682156862745096,123.88027072145451,1765.0788137740929,9.931247028786789,530.1700000000001,30,0.1521439548588143,59.537008606768666
17087,2016,122,180,196,211,210.0,261,196.0,228.0,239.0,325,1,86.0,51,51,,140,747.7626180934443,2.857381906555754,0,0.619045998243703,0.9240384323368551,228.36999999999998,195.09813567319546,28.863921568627454,-33.27186432680452,1865.5304945637638,9.859576658489704,672.95,0,0.5337596622837645,0.0
17087,2017,133,186,201,213,215.0,263,201.0,233.0,246.0,302,1,56.0,51,51,,131,679.062660039602,13.267950226476044,5,1.3532037702627835,2.026089974514954,113.17999999999999,234.7644325937252,30.005294117647058,121.5844325937252,1756.356661880679,34.426640616325926,328.07000000000005,51,0.15659603115532286,158.71117062021
