fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
27083,2000,125,187,204,213,232.0,259,204.0,256.0,287.0,280,0,-7.0,47,47,,135,571.73164794594,12.984339445810415,6,1.5852874131937462,2.3587498052621148,56.790000000000006,222.0854675145466,29.53617021276596,165.2954675145466,1416.4986628200095,21.024673951893362,384.36,47.0,0.08502916616917534,121.23823450634373
27083,2001,121,188,202,212,230.0,258,202.0,254.0,305.0,279,0,-26.0,47,47,,138,548.5703217890251,13.538430654208096,5,1.4146618337906225,2.6618409109272037,70.3,219.77068821517489,28.558723404255314,149.4706882151749,1409.5453563245014,22.672425677411354,319.51,45.0,0.11437794330539935,128.61848598137058
27083,2002,149,189,204,213,235.0,259,204.0,256.0,,292,0,,47,47,,111,543.6265472540778,6.384771132943228,3,1.2589711361675997,2.4376131766215097,159.97999999999996,203.72755597601298,28.054255319148936,43.74755597601302,1414.1359666017875,42.15160948171346,342.51,38.0,0.22109733874241588,56.88080967379217
27083,2003,149,198,214,219,239.0,264,214.0,279.0,,299,0,,46,46,,116,553.19249094399,20.610339366183904,11,1.6906173067104535,2.9069416566518775,117.98000000000002,222.41943494833606,29.326086956521735,104.43943494833604,1349.242813496657,29.92995988089587,284.14000000000004,46.0,0.05956731100719142,150.7576943437305
27083,2004,131,197,215,219,255.0,264,215.0,,,290,0,,46,46,,134,440.7952990576135,2.341627179899414,0,1.074057488048717,1.979692953878777,132.03,180.50119064464323,25.887173913043483,48.47119064464323,1211.0315907434474,5.3938397328034675,505.04999999999995,41.0,0.22426437629803236,51.84181157861282
27083,2005,130,185,200,211,227.0,258,200.0,252.0,270.0,280,1,10.0,48,48,,129,582.1927632308291,11.646806135356455,6,1.438891535573361,2.9569163011183863,147.91000000000003,227.38957071726523,28.899375000000003,79.4795707172652,1467.8407756688625,32.64966005340899,353.21000000000004,45.0,0.14595543127311447,157.4385687696321
27083,2006,144,188,202,212,228.0,258,202.0,255.0,303.0,285,0,-18.0,47,47,,115,537.9645333861048,6.239126250917689,1,1.2692983187985647,3.329408966577632,106.95,198.76307706469848,27.906382978723403,91.81307706469848,1425.8773690139503,39.75501052843648,211.89000000000001,47.0,0.13626104859119104,154.83519868677612
27083,2007,123,176,192,207,217.0,254,192.0,241.0,260.0,310,1,50.0,48,48,,132,572.2801811046179,12.508440144777557,6,1.2621694620884758,2.4064576901824295,177.6,203.88200672251304,28.234791666666666,26.282006722513046,1521.9472957948074,31.27465884299321,322.28999999999996,33.0,0.09637937144915332,153.79888334584447
27083,2008,152,200,215,219,244.0,264,215.0,286.0,,301,0,,46,46,,113,472.160081417546,2.34691030791958,0,1.2547126017778063,2.052631920885135,84.72000000000001,195.9951375968153,26.799130434782608,111.2751375968153,1260.344323595282,10.73655373352732,242.71,46.0,0.1559999343514631,107.8727096168867
27083,2009,141,198,218,221,254.0,265,218.0,,,282,0,,45,45,,125,464.85935627618494,2.1480848006605666,1,1.0681445943293384,2.118021692139928,73.73999999999998,176.3411011983166,26.34355555555555,102.60110119831663,1234.4164830983777,3.7210448958493245,262.8,41.0,0.16889164031059062,64.50343545548702
27083,2010,140,189,207,215,234.0,261,207.0,278.0,,301,0,,47,47,,122,477.3758844627643,2.244896216471191,0,0.7857118706054487,1.3372328481566154,203.11,177.13169403793967,25.569148936170212,-25.978305962060347,1321.8852994264664,3.6554812527692535,542.65,5.0,0.40086368334630323,2.345644252475306
27083,2011,144,198,212,217,245.0,263,212.0,296.0,,292,0,,47,47,,120,439.39175513069335,1.2693371260779511,0,0.8537043987038707,1.6118469365578911,29.959999999999997,177.08778725130938,24.97191489361703,147.12778725130937,1237.8261529387446,6.329098719415999,299.44,44.0,0.10318976053488622,92.20839473051633
27083,2012,126,182,195,209,219.0,256,195.0,243.0,258.0,281,1,23.0,48,48,,131,577.2742846217877,17.107295201501778,7,1.6602670760970846,2.9436919563098916,68.62,240.29976880135405,29.332708333333333,171.67976880135404,1541.2133209773074,59.300992166834334,312.34000000000003,48.0,0.06796169484829706,246.49857848822816
27083,2013,138,192,208,215,241.0,261,208.0,267.0,,294,0,,47,47,,124,558.6214041418917,19.68645346347884,9,1.352190270109021,2.5279838406181385,71.29,209.26562938278184,28.61936170212766,137.97562938278185,1357.4787312399437,23.578182041564578,321.72999999999996,47.0,0.08594161715195114,153.601383828567
27083,2014,143,193,213,218,245.0,263,213.0,,,304,0,,46,46,,121,436.1332351804367,0.02261454994242726,0,0.8020535528816272,1.3350530065075468,128.75000000000003,158.7034083540239,24.772173913043478,29.95340835402388,1230.2678769010292,0.6863986162954933,415.96999999999997,46.0,0.30136700605274114,55.01130352196112
27083,2015,125,187,204,213,233.0,259,204.0,260.0,286.0,311,1,25.0,47,47,,135,526.1163770537286,4.682736267814372,2,1.1062890479474659,2.196188182684722,135.70000000000005,190.622573402871,27.27021276595745,54.92257340287097,1385.7022244158427,10.814274134305435,445.57000000000005,40.0,0.2514243780853881,46.05227557581294
27083,2016,130,185,202,212,230.0,258,202.0,259.0,289.0,323,1,34.0,47,47,,129,520.0484457557552,2.2737289844290447,1,0.908768737297353,1.652628903621832,182.44,185.37420195904892,26.532765957446813,2.93420195904892,1383.8572926706747,8.7343580722187,463.02,4.0,0.41513217048627893,1.9734575432863917
27083,2017,133,190,205,214,241.0,260,205.0,275.0,,300,0,,47,47,,128,435.70945429070724,0.1806348132911643,0,0.8386984102130379,1.5699726607065723,202.16,167.14175275766246,24.883404255319142,-35.01824724233754,1289.3503077941832,10.075641591337767,416.71999999999997,12.0,0.3477537534510025,13.113611843605867
27083,2018,128,178,193,208,226.0,255,193.0,255.0,,284,0,,48,48,,128,502.6093986918855,0.12947934457944926,0,0.7364362416184443,1.1940217772623924,133.44,174.07046369619846,25.782708333333332,40.63046369619846,1394.1974389285529,5.827992179813426,525.74,26.0,0.4043448535230935,9.169959201126023
27083,2019,151,199,218,221,260.0,265,218.0,,,287,0,,45,45,,115,406.4049034410231,0.0,0,0.5843975492967408,1.0185305921719512,203.32999999999998,139.7574919732556,24.18733333333333,-63.57250802674437,1171.0165882957342,0.7126147675067828,432.95,4.0,0.4318663091197142,0.9183120253486083
27083,2020,145,190,207,215,238.0,261,207.0,280.0,,292,0,,47,47,,117,458.3736598877517,2.4838305958646627,0,0.9382851113692807,1.8539322312077156,107.71999999999998,179.4313285516333,25.339148936170215,71.71132855163331,1287.3986549223234,5.142772108459755,331.13,31.0,0.3157717611933372,31.87795665434351
27083,2021,139,182,199,211,224.0,257,199.0,246.0,265.0,296,1,31.0,47,47,,119,558.72116581633,6.695467863295596,2,1.237278637274353,2.3175898354812645,180.20000000000005,204.95086879806007,27.891914893617017,24.750868798060026,1485.7966226552885,41.400086975967874,309.03999999999996,37.0,0.11466405845991731,139.23674603109512
27083,2022,131,185,200,211,228.0,258,200.0,251.0,268.0,290,1,22.0,48,48,,128,584.0631354654321,11.782767960046614,5,1.3704162171690033,2.5249736258880815,94.3,219.20070711271723,28.99208333333333,124.90070711271723,1468.287809016611,26.967738385022958,294.68,48.0,0.10762152874594523,145.8076963669476
27083,2023,129,177,194,208,221.0,255,194.0,242.0,256.0,300,1,44.0,48,48,,127,637.5873475029314,29.941033357849552,10,1.6823332140891567,3.3522068963914937,75.21,240.93015878821234,30.458541666666665,165.72015878821236,1549.9101444262797,41.63561070269302,267.15999999999997,48.0,0.06989936931469452,202.05067160694156
