model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio,d_hurs_pct
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27035,5,1.6457336229831867,1.8612732863562087,1.2018289690706054,-1.6787054266251573
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27037,5,1.8004076855236804,2.01701243980051,1.2281550163906736,-2.1956113854165693
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27041,5,1.8488438120230057,2.2432151082003315,1.1903039640908322,-3.951562544656511
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27043,5,1.821545791629319,2.0633604413396256,1.28162973343167,-2.716567943975427
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27045,5,1.8155941994866112,2.0487487310282972,1.1832844928752728,-2.067239608547645
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27053,5,1.8006863805712214,2.035767865176865,1.232470537938472,-2.222559178243344
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27059,5,1.716526437687719,1.9132230052832142,1.2250333629524848,-1.3647770142233355
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27063,5,1.8497495001203106,2.20195438737278,1.2764543574410379,-3.136545303110964
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27065,5,1.6599073053524762,1.8258251831608163,1.2195453607671125,-1.1553448629548058
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27069,5,1.4884512899777178,1.5591061164508346,1.080184389281709,-2.3312942480574677
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27071,5,1.5815195861712823,1.534727669930362,1.1115099438869118,-1.068597758486419
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27079,5,1.871146003539991,2.134362546821194,1.2602595437877462,-3.0908298818816604
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27087,5,1.5744782275029365,1.8336054142872626,1.120781016874365,-2.208181827674082
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27101,5,1.953844194744761,2.4530131872112406,1.2376162249606162,-4.1872115561644705
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27107,5,1.5651689639731217,1.8085372763743521,1.0489087481142456,-2.5496731850585306
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27125,5,1.4929272866325505,1.6478941374551255,1.1116200567859582,-1.7869804403543839
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27131,5,1.8655700706142397,2.115978844547783,1.235717453479778,-2.946906010922305
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27143,5,1.8765860501962948,2.1667919193288867,1.2620309748779583,-3.168824061250035
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27159,5,1.6732370439218585,1.9754160759937918,1.1686350999160748,-2.468827872150875
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27169,5,1.865192067639157,2.1142772181731857,1.1215696284811236,-2.6981729985156306
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27005,5,1.6527459800411748,2.009426874969847,1.116239998507738,-2.739158191052681
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27013,5,1.8677199913440177,2.12721129664817,1.2851267071104853,-3.1390101742187966
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27023,5,1.9382001416042272,2.3862127239910933,1.229487796554979,-4.422861179950118
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27033,5,1.914278275746824,2.325448634385964,1.2660664959503771,-3.74606411361183
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27047,5,1.832501180703332,2.0787946072754266,1.2625134800090807,-2.7108543115165844
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27061,5,1.5333076023466106,1.5936856660267154,1.1701697279863026,-0.8851283315513285
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27075,5,1.5764673189597715,1.5686441837661391,1.091486505598462,-0.5402278112432057
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27123,5,1.7664046171002497,1.967680670617824,1.2290672904262139,-1.8200086928642563
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27135,5,1.52939888571035,1.5855854600356452,1.1325889289650015,-1.7254817040033998
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27151,5,1.9494085730721054,2.4208208091725396,1.2033335015536153,-4.711796347319627
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27155,5,1.9003609051862327,2.3933110126619113,1.1340020313324064,-4.5402766341757825
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27165,5,1.8762624289863652,2.1993119396577185,1.281747547461331,-3.317339138743648
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27167,5,1.7954873681527488,2.2173886357342667,1.1045200953761203,-3.9113108038706557
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27173,5,1.9726659113841833,2.4863698668073653,1.1995514023711966,-4.679342240055654
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27007,5,1.5028880836271128,1.5953091287808547,1.1501524102717187,-1.2541281098957384
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27015,5,1.9034433627547855,2.2609255194038838,1.2694442936552375,-3.601448369459632
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27021,5,1.53679065948279,1.7221596708087077,1.190885329908714,-1.1831364112077694
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27027,5,1.6317011264369512,1.9505146847594688,1.037218169952477,-2.9790534932872035
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27031,5,1.6334248463926428,1.623871184455652,1.0249456846164249,-0.5000923415783802
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27049,5,1.8263808104293275,2.0477654148941724,1.2022603202020845,-2.4366283560966693
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27055,5,1.7932484052332143,2.0128994555139457,1.1468145624798132,-1.627726910004725
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27139,5,1.8445439194838968,2.0997033149606636,1.2425542870067228,-2.741669062116962
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27073,6,2.203516978072571,2.7364647272415823,0.9757664677131821,-3.7923950610215087
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27083,6,2.134806901635102,2.577019869747346,0.9458393991609747,-3.2822717857346575
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27085,6,1.975493695407124,2.278094298650558,1.06442738450989,-2.181227606170296
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27093,6,1.9991963049918695,2.336598267696786,1.0449037958778986,-2.216024451169531
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27103,6,1.9676136046972488,2.2450054301298223,1.0852909261651285,-2.34889707926655
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27113,6,1.8270021714339464,2.1490608521087893,1.0044258835503745,-2.01840915562056
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27121,6,2.1296325804396474,2.6151777807902477,1.0295444992676843,-3.199953538125307
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27127,6,2.0719033407035568,2.448565631633869,0.9925974878805193,-2.900969337760614
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27147,6,1.9365664490758263,2.1759797010478223,1.125335754641503,-2.5821164545216178
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27153,6,1.9385302262225537,2.2765153390330397,1.0574481796969186,-1.9552572306778586
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27161,6,1.9472464823440987,2.199940843244633,1.1177112645538065,-2.5383905033945666
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27009,6,1.9005723161984065,2.1715567980289165,1.0390572754885197,-1.3882085600793204
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27019,6,1.9005437151929527,2.128411859101334,1.0810879082684313,-1.7395267103297982
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27029,6,1.8179000196071797,2.1112621671707075,1.0359404086712412,-1.8134994466712513
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27039,6,1.9374779689243269,2.1844862184024123,1.1376369496995704,-2.67906488578015
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27051,6,2.1043424304097016,2.584530164071225,1.0591946890515709,-3.2480516989855275
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27057,6,1.7718700141355157,2.0130057338100755,1.0678494790173085,-1.2890104275582956
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27067,6,2.0726628965929876,2.4861832865631754,1.0247388872488004,-2.7649727116397145
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27081,6,2.192070572609964,2.7075758181657648,0.9140422021919168,-3.6923464403812645
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27089,6,1.8361042281636628,2.1792897473263224,0.9889076382543183,-2.224172605278291
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27091,6,1.958106582730693,2.1842559887476227,0.9933144689033219,-2.3757605326981093
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27095,6,1.7858598165574335,1.9671044557383652,1.0476938278226595,-0.7270316447545184
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27097,6,1.8643979840002203,2.133190392179813,1.0471090454063008,-1.3115110997278094
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27099,6,1.9034349824393644,2.0916850443833823,1.1275319759383278,-2.3123891482679966
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27105,6,2.0565510324368006,2.4081005952404553,0.8763360319365148,-2.755449789842025
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27109,6,1.945585737012152,2.225424907095089,1.107388996870626,-2.8058206302184487
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27111,6,1.9750897665612115,2.358433962175866,1.0950362099867434,-2.439702026779429
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27115,6,1.6466273666954407,1.7032605996272991,1.0539859009243897,0.08961510792791216
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27117,6,2.1637912704993596,2.6491653360278633,0.8873773483576476,-3.484168606152693
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27119,6,1.8593916616757724,2.2093604699006733,1.04745299729381,-2.183466311967713
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27129,6,2.043792012589847,2.408051263667687,1.0256641361147807,-2.676522256471287
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27133,6,2.1167996587534503,2.5562298451273477,0.8686190392219864,-3.1587742190636803
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27141,6,1.8628869311122571,2.0683099539872956,1.0471552801155806,-1.1129641275641973
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27145,6,2.008265881518014,2.3710351506846337,1.0318358239116394,-2.118960508713158
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27149,6,2.1956551869376995,2.7361242528663183,1.0243136261194334,-3.747813571827429
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27157,6,1.9311547786913934,2.219475209063944,1.0728953048570349,-2.668977006243537
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27163,6,1.7732062804258817,1.8749424271466637,1.0839154412553547,-0.834976990424039
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27171,6,1.89333227027754,2.124380008514663,1.0581954123426869,-1.4504860281164156
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27077,6,1.9597363687446432,2.260650914573546,0.8281035053140494,-3.138655815883091
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27137,6,1.7181701822620425,1.9183178297352015,1.00522508315244,-1.2954971949096432
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27001,6,1.6954355007049458,1.8629102393584844,1.0605074415447637,-0.4691704094357618
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27003,6,1.7981983244187063,1.9296210330924168,1.0670761371823558,-0.8357193337496227
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27011,6,2.2367625870982693,2.8031107914056292,1.0022656640376475,-4.050606501878441
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27017,6,1.6531979764787934,1.779618739525631,1.0612460630032172,-0.2564022231727563
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27025,6,1.6571695290743378,1.650763188590588,1.047683639396262,0.41985820444860167
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27035,6,1.7750751169044179,1.9908624657054474,1.0567933096594102,-0.8757916977997411
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27037,6,1.8352534016823938,1.9963362802372444,1.0960462599455054,-1.429417734476786
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27041,6,2.0514629298015166,2.4813971569037676,1.0515095774496592,-2.7613463057956693
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27043,6,1.9275802214380633,2.120514686816364,1.0461389998851396,-2.2924882920235916
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27045,6,1.8704536914085566,2.062273484944228,1.0947482072911865,-1.9999081924533186
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27053,6,1.8450236596468699,2.021062045209021,1.0747100682772184,-1.2644977469316672
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27059,6,1.7538556288853329,1.8586282514174854,1.0440726356543364,-0.3016395679367747
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27063,6,2.0072534904319923,2.295191616147349,0.9234773304381828,-2.555880872230375
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27065,6,1.726728738646159,1.8488241834850783,1.0497896439693104,-0.3231595170853012
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27069,6,1.9177284672117594,2.2544096080195573,0.9007915956241428,-2.9734965677543244
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27071,6,1.8372186185971486,2.096718319334684,0.8846110845812487,-2.4905151409811452
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27079,6,1.9397399995156093,2.1925853096969377,1.108699788223863,-2.3182073037445576
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27087,6,1.8474689949985077,2.1564869257694,1.0789866572081397,-1.8810902302443253
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27101,6,2.1080922125121333,2.51227208156007,0.9220106693371067,-3.095422835116267
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27107,6,1.8991422633651496,2.2712732694256488,1.1090194794574089,-2.3032201108760546
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27125,6,1.8405069465151769,2.1701463568862778,1.02876724243833,-2.0550581682124687
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27131,6,1.9162011132528391,2.1504204881965165,1.1181902317722086,-2.2718817131830633
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27143,6,1.9561605722007016,2.2333485754900266,1.08242791142423,-2.150699233065687
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27159,6,1.8517504126159565,2.1369498810452683,1.083758106295472,-1.5446389653890975
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27169,6,1.9662664351131411,2.317468225594382,1.0408905484156463,-3.057180866086661
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27005,6,1.8586303356955796,2.1551697700971317,1.1308263570762218,-1.7615452478922862
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27013,6,1.9510945525020134,2.2032325690702237,1.1055855951945994,-2.4151211302190205
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27023,6,2.127378457747511,2.581965421987377,0.993433612298877,-3.225558067412763
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27033,6,2.048404631969902,2.3881080619511295,0.9777171337503415,-2.795611607977868
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27047,6,1.9173958375403686,2.105904695855372,1.0805912240602022,-2.2993091276626174
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27061,6,1.7173437322568361,1.9215197810449354,1.0083013967596117,-1.1747131471657326
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27075,6,1.7612487672141128,1.9749976858965397,0.9965784039921355,-1.7914133288992673
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27123,6,1.7965191538006593,1.922179111261869,1.0816214106914463,-0.9817204442522183
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27135,6,1.9135136782804238,2.2304970412812395,0.8725734094799112,-2.8662542488186062
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27151,6,2.174652949396659,2.6867987662591872,1.0012758035161007,-3.5741885563295313
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27155,6,2.1884110749904835,2.7292740639891235,1.0401988397171733,-3.816787768625801
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27165,6,1.991567231043632,2.2730459692629665,1.0276052116417804,-2.54228852276524
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27167,6,2.083984759114003,2.5595280924567874,1.0803627558292372,-3.2131610169839604
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27173,6,2.169687843278382,2.661607570254887,0.9585970300941884,-3.5376908491584373
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27007,6,1.7917434994225232,2.0690201911383497,0.990805372515475,-1.8454018849417224
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27015,6,2.016956491891449,2.3371490313722347,1.0372988839820263,-2.6304592919900642
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27021,6,1.7061683284006222,1.8924526144070342,1.0739429913616239,-0.6237413897619177
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27027,6,1.943717576819381,2.3388649920286753,1.1516284072109622,-2.4575696894630568
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27031,6,1.7216022189275577,1.861910543730687,0.9688196325193487,-1.501091344646042
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27049,6,1.8719020950309755,2.0777232449593726,1.098151530194182,-2.005765085040821
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27055,6,1.8476554754283256,2.045370043360208,1.071960571346884,-1.7876498039042161
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27139,6,1.9010464859705394,2.125299833228894,1.0930548810653844,-1.8726531899806105
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27073,7,2.488093404040228,3.0761571132873655,0.8113153426892995,-5.255565149004113
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27083,7,2.339850217443825,2.8420582695919734,0.8012041775680547,-4.579727303552147
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27085,7,2.108747367174317,2.41212154977012,0.788745832423206,-3.179345237933319
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27093,7,2.1304230009308185,2.4576601503391657,0.7951909194748124,-3.16895788172053
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27103,7,2.1209106410398704,2.4275519733485567,0.7820791625726257,-3.4863641979771245
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27113,7,2.2198620459718086,2.5051426771267415,0.8827796976855389,-2.721880567299749
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27121,7,2.3426373821959032,2.8585152026111587,0.8150618930240358,-4.420738423941913
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27127,7,2.2522874288621324,2.678861394097737,0.7914600885932263,-4.1566974698295525
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27147,7,2.1700273243351944,2.5088684176023435,0.7903704618490601,-4.009956338855275
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27153,7,2.1382926900755024,2.4665966624611997,0.8095702710600254,-2.753173995466028
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27161,7,2.1496087641659756,2.4786724949745462,0.7854197990035845,-3.8499082840844494
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27009,7,2.0173512397192326,2.253460591828457,0.7974942002837687,-2.078853324624262
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27019,7,2.0509216193375437,2.301292446657044,0.7898020372414424,-2.721179324462753
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27029,7,2.145230468994896,2.3911802512199074,0.8572123508360029,-2.2907598854821885
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27039,7,2.1893630377434192,2.5507786291952357,0.7923677841565878,-4.1337123634802
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27051,7,2.4315633268670354,2.954792194119875,0.820923741427573,-4.6737607567742145
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27057,7,2.0529722402121138,2.2781469780808834,0.8242589596733295,-1.7465211439678114
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27067,7,2.245823589942745,2.6753606330323123,0.8033887529157294,-3.8807046741897437
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27081,7,2.4321727438895095,3.008110465559639,0.8187287105466371,-4.950070142502291
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27089,7,2.3517603971860694,2.756105271859269,0.9198574461230679,-3.6831714349753
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27091,7,2.107539203088038,2.385730422226743,0.7985848065768342,-3.6841448864177835
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27095,7,1.939244538807145,2.108649365939982,0.79445010538681,-1.347358060762275
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27097,7,2.0192487045886764,2.265411102844837,0.7974215552959544,-1.9610480381446962
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27099,7,2.1605653233574458,2.451832868425015,0.7943559875712524,-3.930603050379659
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27105,7,2.195135098716321,2.6013239946335034,0.8402687034095809,-3.925853333222136
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27109,7,2.2196325535558685,2.631603915512983,0.8018000352198654,-4.270127766273944
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27111,7,2.254757434563487,2.6317349350521226,0.829513876488438,-3.372110621103616
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27115,7,1.8466562598696896,1.9117382599459916,0.7904066424578133,-0.4144116692981328
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27117,7,2.367570731793762,2.9161923860881416,0.8319194998425274,-4.620631990939572
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27119,7,2.3255327532589263,2.7202384794783256,0.8874526469564075,-3.514379288280267
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27129,7,2.211303464469381,2.6044814244129384,0.7933716711273251,-3.833147675382449
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27133,7,2.2885122854823408,2.7927787530464343,0.8618065149883818,-4.226402453289083
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27141,7,1.9751665687067543,2.1628095873562074,0.795218883502244,-1.8553611330504367
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27145,7,2.128862179577254,2.4607501634486084,0.8024950177039356,-2.9721966351009854
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27149,7,2.489701652663882,3.0793391875503744,0.8125245617261392,-5.246077863074824
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27157,7,2.2064445187501747,2.632250515606586,0.8050798476933049,-3.989666739903427
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27163,7,1.943946736385442,2.095585310115382,0.7930381613921557,-1.7380481671202972
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27171,7,2.0161295105584713,2.2393997622527877,0.7931499099192623,-2.283847014387362
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27077,7,2.296001838560869,2.6276691868406488,0.8617212126599221,-3.3674746194053142
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27137,7,2.054392462095393,2.275441839567577,0.8244412077314889,-1.5078037658592223
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27001,7,1.9230955388972006,2.098785783023345,0.7901290775239539,-1.005825536410228
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27003,7,1.9408193916061691,2.091887752103389,0.793147098353245,-1.6516473166794867
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27011,7,2.577045337646666,3.197354733174393,0.8079294530290982,-5.695085868226343
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27017,7,1.9125245605605414,2.04008589438439,0.7932984015602281,-0.7098200033973399
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27025,7,1.7805247887031328,1.783879322182429,0.7934255691707188,-0.16765292660106468
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27035,7,1.9730400835590558,2.185860594646101,0.7949556285261451,-1.4566104922915457
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27037,7,2.0192310932984583,2.2394562000461065,0.7921135789317483,-2.4564809229029123
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27041,7,2.275686598962807,2.7158056216610476,0.8179778008119947,-3.793949461664809
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27043,7,2.1029772934793414,2.3591797359531483,0.7904081235193049,-3.7004914876813046
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27045,7,2.1372688328501113,2.424871256024005,0.8142866549723742,-3.5283089617655463
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27053,7,1.9941986844675057,2.1937438924729236,0.7920818978562851,-2.163648139757086
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27059,7,1.8746609539654742,1.9709376192546983,0.794717669514118,-0.9308549888052369
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27063,7,2.1481019630864466,2.4891591755259697,0.8221703241446088,-3.792721700389734
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27065,7,1.8867601798168607,2.006967329696465,0.792740771774718,-0.9169095518079757
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27069,7,2.473231338438893,2.899083131709176,0.8894196800165877,-4.88357011160177
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27071,7,2.165351645712633,2.4571861008171823,0.8529992146060437,-2.4273846756516093
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27079,7,2.1193063895797764,2.4260478620410595,0.7847174062299271,-3.5069501137652708
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27087,7,2.1716857259160065,2.4354640360319877,0.8549416317508005,-2.5049660595748975
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27101,7,2.2885990043580478,2.754499637760034,0.8051304200057273,-4.3506159135068145
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27107,7,2.382910304052757,2.842957425708846,0.8688631890834995,-3.976066978006756
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27125,7,2.2492061853237715,2.5687213149982426,0.8808869632615016,-2.961503841178896
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27131,7,2.124145088311707,2.4379095429644053,0.7893538811845858,-3.503399527393384
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27143,7,2.0944816527644434,2.382111926314849,0.7852268260358367,-3.1844805550710333
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27159,7,2.088174905727783,2.3578488668447335,0.8137060358855319,-2.182046143976777
MIROC6,r1i1p1f1,ssp245,mid_century,2040,2069,27169,7,2.2768709622550887,2.79049681559718,0.8196521820214614,-4.518103367296192
